Date,Open,High,Low,Close,Adj Close,Volume
2021-08-25,7.246764,7.267830,7.106323,7.113345,7.111370,4057150
2021-08-26,7.120367,7.218676,7.092279,7.155477,7.153491,2916929
2021-08-27,7.169521,7.218676,7.099301,7.127389,7.125410,2306139
2021-08-31,7.148455,7.169521,7.099301,7.127389,7.125410,2737160
2021-09-01,7.176543,7.260808,7.127389,7.134411,7.132430,4457026
2021-09-02,7.162499,7.394227,7.134411,7.274852,7.272832,8114628
2021-09-03,7.274852,7.352095,7.197610,7.211654,7.209652,4538733
2021-09-06,7.204632,7.281874,7.190588,7.281874,7.279852,2944684
2021-09-07,7.338051,7.366139,7.176543,7.204632,7.202631,6577273
2021-09-08,7.204632,7.239742,7.092279,7.106323,7.104350,4287709
2021-09-09,7.106323,7.246764,7.043124,7.169521,7.167531,3326937
2021-09-10,7.183566,7.324007,7.162499,7.316985,7.314954,3435018
2021-09-13,7.345073,7.471470,7.302941,7.401249,7.399194,7628802
2021-09-14,7.443382,7.450404,7.281874,7.302941,7.300913,5601014
2021-09-15,7.309963,7.457426,7.225698,7.302941,7.300913,9546587
2021-09-16,7.324007,7.352095,7.113345,7.113345,7.111370,4220571
2021-09-17,7.176543,7.204632,7.029080,7.078235,7.076270,3618831
2021-09-20,7.022058,7.036102,6.713088,6.772073,6.770193,6558560
2021-09-21,6.794543,6.853529,6.687808,6.699043,6.697183,3047062
2021-09-22,6.724323,6.797352,6.628823,6.687808,6.685951,2851122
2021-09-23,6.704661,6.758029,6.567029,6.704661,6.702799,3341755
2021-09-24,6.684999,6.684999,6.426588,6.519279,6.517469,5406683
2021-09-27,6.519279,6.603543,6.378838,6.401308,6.399531,3734481
2021-09-28,6.401308,6.404117,6.137279,6.207499,6.205776,8581913
2021-09-29,6.221543,6.491191,6.159749,6.390073,6.388299,8860450
2021-09-30,6.404117,6.670955,6.370411,6.420970,6.419187,9227144
2021-10-01,6.387264,6.387264,6.274911,6.361985,6.360219,3976761
2021-10-04,6.384455,6.432205,6.244014,6.244014,6.242280,4402676
2021-10-05,6.246823,6.274911,6.148514,6.179411,6.177695,3049832
2021-10-06,6.148514,6.165367,5.968749,6.038970,6.037293,5157533
2021-10-07,6.114808,6.300191,6.097955,6.179411,6.177695,5693451
2021-10-08,6.165367,6.193455,6.036161,6.185029,6.183312,3608001
2021-10-11,6.185029,6.255249,6.182220,6.187838,6.186120,2664318
2021-10-12,6.173793,6.277720,6.089529,6.156941,6.155231,5631831
2021-10-13,6.156941,6.280529,6.140088,6.193455,6.191736,5684308
2021-10-14,6.179411,6.249632,6.103573,6.103573,6.101878,3858839
2021-10-15,6.109191,6.193455,5.968749,6.019308,6.017637,3590421
2021-10-18,6.019308,6.154132,5.856396,6.010882,6.009213,3795503
2021-10-19,6.038970,6.182220,6.027735,6.123235,6.121535,3634098
2021-10-20,6.128852,6.207499,6.055823,6.089529,6.087838,3594544
2021-10-21,6.089529,6.142896,5.923808,6.142896,6.141191,4248234
2021-10-22,6.137279,6.221543,6.092338,6.215926,6.214200,3423255
2021-10-25,6.215926,6.272102,6.168176,6.221543,6.219816,4444515
2021-10-26,6.246823,6.499617,6.238396,6.288955,6.287209,7661592
2021-10-27,6.331088,6.454676,6.308617,6.412543,6.410762,5144367
2021-10-28,6.454676,6.454676,6.353558,6.409735,6.407956,1169058
2021-11-01,6.600735,6.839485,6.597926,6.760838,6.758961,17065380
2021-11-02,6.853529,6.974308,6.822632,6.887235,6.885323,9048884
2021-11-03,6.915323,7.120367,6.746793,7.036102,7.034148,16345149
2021-11-04,7.190588,7.218676,6.932176,6.977117,6.975180,8341250
2021-11-05,6.974308,7.078235,6.822632,7.043124,7.041169,7148195
2021-11-08,7.071213,7.148455,6.991161,7.029080,7.027128,5026332
2021-11-09,7.029080,7.373161,6.993970,7.218676,7.216672,9280647
2021-11-10,7.225698,7.331029,7.141433,7.162499,7.160511,5323467
2021-11-11,7.148455,7.281874,7.106323,7.155477,7.153491,3710058
2021-11-12,7.134411,7.211654,7.008014,7.022058,7.020108,5597560
2021-11-15,7.043124,7.099301,6.985543,7.029080,7.027128,5441360
2021-11-16,7.029080,7.267830,7.008014,7.120367,7.118390,8715471
2021-11-17,7.120367,7.176543,7.022058,7.057168,7.055209,5486368
2021-11-18,7.092279,7.253786,7.050146,7.204632,7.202631,8078948
2021-11-19,7.204632,7.260808,7.099301,7.246764,7.244752,6275802
2021-11-22,7.302941,7.366139,7.141433,7.141433,7.139450,13495849
2021-11-23,7.190588,7.211654,6.833867,7.022058,7.020108,13444461
2021-11-24,7.057168,7.274852,7.057168,7.218676,7.216672,13704029
2021-11-25,7.295918,7.787463,7.246764,7.752352,7.750200,20959587
2021-11-26,7.864705,8.005146,7.471470,7.724264,7.722120,20495001
2021-11-29,7.724264,7.955992,7.654043,7.906838,7.904643,11820664
2021-11-30,7.948970,8.173676,7.752352,8.005146,8.002924,29255159
2021-12-01,8.050000,8.140000,7.800000,7.920000,7.917801,9055462
2021-12-02,7.930000,7.990000,7.800000,7.880000,7.877812,7173580
2021-12-03,7.940000,8.040000,7.890000,7.970000,7.967787,9198552
2021-12-06,8.070000,8.070000,7.900000,7.930000,7.927798,6451932
2021-12-07,7.990000,8.000000,7.850000,7.850000,7.847820,6846649
2021-12-08,7.880000,8.030000,7.860000,7.880000,7.877812,11041619
2021-12-09,7.890000,8.420000,7.890000,8.210000,8.207721,24543882
2021-12-10,8.300000,8.780000,8.230000,8.460000,8.457651,27215000
2021-12-13,8.680000,8.760000,8.490000,8.500000,8.497640,11673760
2021-12-14,8.590000,8.610000,8.210000,8.240000,8.237712,12078379
2021-12-15,8.280000,8.440000,8.000000,8.190000,8.187726,15254880
2021-12-16,8.270000,8.360000,8.100000,8.270000,8.267704,9582180
2021-12-17,8.600000,8.700000,7.450000,7.450000,7.447931,18466675
2021-12-20,7.040000,7.500000,6.720000,7.010000,7.008054,13961209
2021-12-21,7.470000,7.510000,6.640000,7.280000,7.277979,12201876
2021-12-22,7.230000,7.600000,6.890000,7.200000,7.198001,9416845
2021-12-23,7.300000,7.420000,7.000000,7.110000,7.108026,6894759
2021-12-24,7.120000,7.280000,7.050000,7.210000,7.207998,6007789
2021-12-27,7.320000,7.380000,7.220000,7.330000,7.327965,6307968
2021-12-28,7.550000,7.750000,7.340000,7.360000,7.357957,14508445
2021-12-29,7.480000,7.480000,7.170000,7.200000,7.198001,7399357
2021-12-30,7.230000,7.440000,7.070000,7.090000,7.090000,6258223
2021-12-31,7.090000,7.330000,7.080000,7.330000,7.330000,4757426
2022-01-03,7.380000,7.510000,7.250000,7.410000,7.410000,6068652
2022-01-04,7.430000,7.480000,7.290000,7.320000,7.320000,6494175
2022-01-05,7.330000,7.380000,7.270000,7.300000,7.300000,4876938
2022-01-06,7.220000,7.290000,7.130000,7.140000,7.140000,5336262
2022-01-07,7.190000,7.290000,7.010000,7.170000,7.170000,5296185
2022-01-10,7.180000,7.300000,7.120000,7.210000,7.210000,4952015
2022-01-11,7.250000,7.270000,7.090000,7.120000,7.120000,4391176
2022-01-12,7.160000,7.410000,7.150000,7.390000,7.390000,9766615
2022-01-13,7.380000,7.450000,7.290000,7.340000,7.340000,5400447
2022-01-14,7.350000,7.650000,7.310000,7.620000,7.620000,7453661
2022-01-17,7.710000,8.020000,7.710000,7.850000,7.850000,11954808
2022-01-18,7.830000,7.850000,7.380000,7.380000,7.380000,6503062
2022-01-19,7.400000,7.560000,7.280000,7.460000,7.460000,7678764
2022-01-20,7.500000,7.810000,7.480000,7.740000,7.740000,11313308
2022-01-21,7.740000,7.750000,7.490000,7.620000,7.620000,5310982
2022-01-24,7.650000,8.050000,7.530000,7.560000,7.560000,12724573
2022-01-25,7.680000,7.860000,7.550000,7.690000,7.690000,8300516
2022-01-26,7.720000,7.830000,7.610000,7.690000,7.690000,7420437
2022-01-27,7.640000,8.070000,7.600000,8.030000,8.030000,13302848
2022-01-28,8.070000,8.290000,7.930000,8.210000,8.210000,12387955
2022-01-31,8.310000,8.570000,8.190000,8.200000,8.200000,13232723
2022-02-01,8.250000,8.690000,8.250000,8.610000,8.610000,17394487
2022-02-02,8.750000,9.260000,8.720000,9.240000,9.240000,29092940
2022-02-03,9.240000,9.430000,8.830000,8.840000,8.840000,21525695
2022-02-04,8.920000,9.320000,8.820000,9.010000,9.010000,21006148
2022-02-07,9.110000,9.200000,8.660000,8.660000,8.660000,13111744
2022-02-08,7.800000,7.800000,7.800000,7.800000,7.800000,1683023
2022-02-09,7.020000,7.020000,7.020000,7.020000,7.020000,1609158
2022-02-10,6.320000,7.110000,6.320000,6.570000,6.570000,83767020
2022-02-11,6.540000,6.760000,6.310000,6.370000,6.370000,30460607
2022-02-14,6.270000,6.300000,5.940000,5.960000,5.960000,20945712
2022-02-15,5.970000,6.170000,5.830000,6.140000,6.140000,18973526
2022-02-16,6.140000,6.220000,6.020000,6.020000,6.020000,7763565
2022-02-17,6.040000,6.080000,5.800000,5.820000,5.820000,10668902
2022-02-18,5.720000,5.860000,5.580000,5.610000,5.610000,9760497
2022-02-21,5.650000,5.890000,5.500000,5.750000,5.750000,20944629
2022-02-22,5.600000,5.700000,5.490000,5.550000,5.550000,7325153
2022-02-23,5.580000,5.630000,5.420000,5.430000,5.430000,6553794
2022-02-24,5.040000,5.040000,4.890000,4.890000,4.890000,7199279
2022-02-25,4.890000,5.140000,4.750000,5.030000,5.030000,13986765
2022-02-28,4.870000,4.960000,4.810000,4.860000,4.860000,7306031
2022-03-01,4.900000,5.110000,4.800000,4.970000,4.970000,9449604
2022-03-02,4.970000,5.060000,4.880000,5.000000,5.000000,6351131
2022-03-03,5.010000,5.070000,4.860000,4.890000,4.890000,8910772
2022-03-04,4.890000,4.920000,4.750000,4.770000,4.770000,4459697
2022-03-07,4.720000,4.740000,4.550000,4.630000,4.630000,5165584
2022-03-08,4.640000,4.930000,4.610000,4.820000,4.820000,9277377
2022-03-09,4.830000,4.890000,4.770000,4.820000,4.820000,5622496
2022-03-10,4.840000,5.300000,4.800000,5.030000,5.030000,28627543
2022-03-11,5.050000,5.420000,5.050000,5.280000,5.280000,17623967
2022-03-14,5.280000,5.320000,5.110000,5.130000,5.130000,10414880
2022-03-15,5.140000,5.200000,5.060000,5.070000,5.070000,4546537
2022-03-16,5.160000,5.270000,5.080000,5.080000,5.080000,8323636
2022-03-17,5.110000,5.150000,5.080000,5.110000,5.110000,4764108
2022-03-18,5.120000,5.170000,5.100000,5.120000,5.120000,3926657
2022-03-18,5.120000,5.170000,5.100000,5.120000,5.120000,3926657
